File solutions-new/moba/grasp/solution3.csv
elapsed_time;max_gen_reached
2623.970688;False
alpha;const;corr_threshold;dt;elsize;intensification_threshold;k;lang;max_iter;max_local_search;max_no_improv;maxs;metric;mins;seed;time;verbose
3;1;0.75;2;10;80;10;en;300;50;0.2;6;c;3;10;7200;False
Elite
evaluation;0;1;2;3;4;5;6;7;8
0.094762;0;1;1;1;0;1;0;0;0
0.076114;0;1;1;0;0;1;0;0;1
0.072857;0;1;1;0;0;1;1;0;0
0.062761;0;1;1;0;1;1;0;0;0
0.058930;1;1;0;0;0;1;0;1;0
-0.038128;1;1;0;0;0;1;0;0;0
Mean;Std;It_total;It_best;Time_best;Number_solutions_hash;Hash_access;Hash_add
0.05455;0.043;64;4;971.1859896183014;190;4499;190
